,timestamp,btc_close,btc_high,btc_low,btc_open,btc_volumefrom,btc_volumeto,bch_close,bch_high,bch_low,bch_open,bch_volumefrom,bch_volumeto,eth_close,eth_high,eth_low,eth_open,eth_volumefrom,eth_volumeto,ltc_close,ltc_high,ltc_low,ltc_open,ltc_volumefrom,ltc_volumeto,xvg_close,xvg_high,xvg_low,xvg_open,xvg_volumefrom,xvg_volumeto,xrp_close,xrp_high,xrp_low,xrp_open,xrp_volumefrom,xrp_volumeto,dash_close,dash_high,dash_low,dash_open,dash_volumefrom,dash_volumeto,xmr_close,xmr_high,xmr_low,xmr_open,xmr_volumefrom,xmr_volumeto,iot_close,iot_high,iot_low,iot_open,iot_volumefrom,iot_volumeto,btc_close_before_1day,btc_close_before_2days,btc_close_before_3days,btc_close_before_4days,btc_close_before_5days,btc_close_before_6days,btc_close_before_7days,btc_close_before_8days,btc_close_before_2weeks,btc_close_before_3weeks,btc_close_before_4weeks,btc_close_before_8weeks,bch_close_before_1day,bch_close_before_2days,bch_close_before_3days,bch_close_before_4days,bch_close_before_5days,bch_close_before_6days,bch_close_before_7days,bch_close_before_8days,bch_close_before_2weeks,bch_close_before_3weeks,bch_close_before_4weeks,bch_close_before_8weeks,eth_close_before_1day,eth_close_before_2days,eth_close_before_3days,eth_close_before_4days,eth_close_before_5days,eth_close_before_6days,eth_close_before_7days,eth_close_before_8days,eth_close_before_2weeks,eth_close_before_3weeks,eth_close_before_4weeks,eth_close_before_8weeks,ltc_close_before_1day,ltc_close_before_2days,ltc_close_before_3days,ltc_close_before_4days,ltc_close_before_5days,ltc_close_before_6days,ltc_close_before_7days,ltc_close_before_8days,ltc_close_before_2weeks,ltc_close_before_3weeks,ltc_close_before_4weeks,ltc_close_before_8weeks,xvg_close_before_1day,xvg_close_before_2days,xvg_close_before_3days,xvg_close_before_4days,xvg_close_before_5days,xvg_close_before_6days,xvg_close_before_7days,xvg_close_before_8days,xvg_close_before_2weeks,xvg_close_before_3weeks,xvg_close_before_4weeks,xvg_close_before_8weeks,xrp_close_before_1day,xrp_close_before_2days,xrp_close_before_3days,xrp_close_before_4days,xrp_close_before_5days,xrp_close_before_6days,xrp_close_before_7days,xrp_close_before_8days,xrp_close_before_2weeks,xrp_close_before_3weeks,xrp_close_before_4weeks,xrp_close_before_8weeks,dash_close_before_1day,dash_close_before_2days,dash_close_before_3days,dash_close_before_4days,dash_close_before_5days,dash_close_before_6days,dash_close_before_7days,dash_close_before_8days,dash_close_before_2weeks,dash_close_before_3weeks,dash_close_before_4weeks,dash_close_before_8weeks,xmr_close_before_1day,xmr_close_before_2days,xmr_close_before_3days,xmr_close_before_4days,xmr_close_before_5days,xmr_close_before_6days,xmr_close_before_7days,xmr_close_before_8days,xmr_close_before_2weeks,xmr_close_before_3weeks,xmr_close_before_4weeks,xmr_close_before_8weeks,iot_close_before_1day,iot_close_before_2days,iot_close_before_3days,iot_close_before_4days,iot_close_before_5days,iot_close_before_6days,iot_close_before_7days,iot_close_before_8days,iot_close_before_2weeks,iot_close_before_3weeks,iot_close_before_4weeks,iot_close_before_8weeks,btc_close_after_1day,bch_close_after_1day,eth_close_after_1day,ltc_close_after_1day,xvg_close_after_1day,xrp_close_after_1day,dash_close_after_1day,xmr_close_after_1day,iot_close_after_1day
426,1495152000,1962.0,1969.7,1875.28,1880.99,98759.13,191523926.23,0.0,0.0,0.0,0.0,0.0,0.0,124.38,129.47,95.73,95.88,1156200.73,130687977.2,27.27,28.2,26.19,27.88,1358547.95,37085394.31,8.357e-05,8.357e-05,8.357e-05,8.357e-05,0.0,0.0,0.3224,0.3594,0.2817,0.3575,58127536.18,19250494.2,96.14,100.04,84.43,87.19,48697.54,4587375.34,32.0,32.0,29.87,30.79,29051.7,916204.76,0.0,0.0,0.0,0.0,0.0,0.0,1880.99,1801.3,1729.34,1708.92,1772.55,1763.74,1686.39,1819.29,1507.77,1329.62,1249.64,939.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.88,86.98,87.8,90.32,88.72,87.96,85.15,88.2,90.79,72.42,48.27,53.19,27.88,25.06,22.83,24.5,28.07,28.14,26.76,29.88,25.2,14.25,12.0,4.18,8.357e-05,8.357e-05,8.357e-05,0.0002209,0.0002209,0.0002209,0.0002209,8.88e-05,6.952e-05,8.38e-05,8.476e-05,1.77e-05,0.3575,0.375,0.325,0.2631,0.2171,0.2102,0.2069,0.1837,0.09139,0.045,0.03355,0.01062,87.19,81.85,83.32,88.75,87.28,86.99,85.23,88.63,92.55,78.55,70.84,101.94,30.79,27.32,26.78,27.67,28.44,28.49,28.85,29.77,27.36,22.55,20.04,21.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040.18,0.0,123.06,27.42,0.0003304,0.3449,97.39,34.8,0.0
427,1495238400,2040.18,2048.45,1944.4,1962.0,89862.03,179346919.05,0.0,0.0,0.0,0.0,0.0,0.0,123.06,129.07,120.61,124.38,509646.64,63750018.33,27.42,28.17,26.66,27.27,744374.3,20413017.89,0.0003304,0.0004202,8.357e-05,8.357e-05,61779.92,21.54,0.3449,0.359,0.289,0.3224,55875200.71,18702933.84,97.39,104.12,95.91,96.14,28384.64,2896280.96,34.8,36.99,31.34,32.0,71789.94,2485051.36,0.0,0.0,0.0,0.0,0.0,0.0,1962.0,1880.99,1801.3,1729.34,1708.92,1772.55,1763.74,1686.39,1545.29,1336.28,1240.89,966.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.38,95.88,86.98,87.8,90.32,88.72,87.96,85.15,94.82,69.83,48.41,50.62,27.27,27.88,25.06,22.83,24.5,28.07,28.14,26.76,27.46,15.75,14.05,4.13,8.357e-05,8.357e-05,8.357e-05,8.357e-05,0.0002209,0.0002209,0.0002209,0.0002209,6.952e-05,8.38e-05,8.286e-05,1.77e-05,0.3224,0.3575,0.375,0.325,0.2631,0.2171,0.2102,0.2069,0.1001,0.05383,0.0316,0.00888,96.14,87.19,81.85,83.32,88.75,87.28,86.99,85.23,94.38,93.07,70.96,94.99,32.0,30.79,27.32,26.78,27.67,28.44,28.49,28.85,27.74,23.22,20.03,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.19,0.0,148.0,26.02,0.0003304,0.324,99.85,34.39,0.0
428,1495324800,2044.19,2094.94,1980.07,2040.18,78775.32,161036810.13,0.0,0.0,0.0,0.0,0.0,0.0,148.0,148.6,121.72,123.06,813099.29,110402028.57,26.02,28.54,25.26,27.42,1255850.56,33593334.57,0.0003304,0.0003304,0.0003304,0.0003304,3238.75,1.07,0.324,0.36,0.319,0.3449,31294214.44,10681141.34,99.85,101.83,95.51,97.39,21709.65,2152572.68,34.39,36.51,32.71,34.8,48993.35,1708970.13,0.0,0.0,0.0,0.0,0.0,0.0,2040.18,1962.0,1880.99,1801.3,1729.34,1708.92,1772.55,1763.74,1554.45,1351.91,1249.14,969.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.06,124.38,95.88,86.98,87.8,90.32,88.72,87.96,90.46,79.83,48.75,50.63,27.42,27.27,27.88,25.06,22.83,24.5,28.07,28.14,29.5,15.63,15.15,4.1,0.0003304,8.357e-05,8.357e-05,8.357e-05,8.357e-05,0.0002209,0.0002209,0.0002209,8.1e-05,8.38e-05,8.201e-05,1.77e-05,0.3449,0.3224,0.3575,0.375,0.325,0.2631,0.2171,0.2102,0.1391,0.05218,0.03141,0.00937,97.39,96.14,87.19,81.85,83.32,88.75,87.28,86.99,100.93,89.36,70.24,94.13,34.8,32.0,30.79,27.32,26.78,27.67,28.44,28.49,31.72,23.7,20.04,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.41,0.0,160.39,24.79,0.0007217,0.2988,119.34,36.13,0.0
429,1495411200,2124.41,2264.76,1998.61,2044.19,174376.65,373482496.01,0.0,0.0,0.0,0.0,0.0,0.0,160.39,181.46,133.38,148.0,1695380.88,274191653.75,24.79,26.7,22.82,26.02,2143563.29,53140116.4,0.0007217,0.0011,0.0003304,0.0003304,28257.91,23.39,0.2988,0.3308,0.2348,0.324,66178319.15,19685837.01,119.34,147.68,95.77,99.85,159568.63,19157543.41,36.13,40.41,32.39,34.39,112944.84,4105984.88,0.0,0.0,0.0,0.0,0.0,0.0,2044.19,2040.18,1962.0,1880.99,1801.3,1729.34,1708.92,1772.55,1664.47,1415.81,1248.18,1045.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,123.06,124.38,95.88,86.98,87.8,90.32,88.72,88.39,77.53,49.94,49.06,26.02,27.42,27.27,27.88,25.06,22.83,24.5,28.07,28.1,15.74,14.87,4.1,0.0003304,0.0003304,8.357e-05,8.357e-05,8.357e-05,8.357e-05,0.0002209,0.0002209,8.101e-05,8.38e-05,9.547e-05,1.77e-05,0.324,0.3449,0.3224,0.3575,0.375,0.325,0.2631,0.2171,0.1917,0.05383,0.03151,0.00943,99.85,97.39,96.14,87.19,81.85,83.32,88.75,87.28,95.87,84.77,71.63,84.99,34.39,34.8,32.0,30.79,27.32,26.78,27.67,28.44,29.59,22.48,19.58,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.58,0.0,169.5,31.36,0.000842,0.3229,131.8,55.41,0.0
430,1495497600,2272.58,2286.3,2110.78,2124.41,114179.23,251969081.94,0.0,0.0,0.0,0.0,0.0,0.0,169.5,176.04,155.06,160.39,697270.37,114242328.23,31.36,31.72,24.4,24.79,2426931.59,69453835.06,0.000842,0.0014,0.0006099,0.0007217,17507.55,12.76,0.3229,0.3542,0.2827,0.2988,41180583.67,13244183.85,131.8,142.05,115.86,119.34,57795.27,7622191.73,55.41,55.97,35.83,36.13,105391.17,4865042.39,0.0,0.0,0.0,0.0,0.0,0.0,2124.41,2044.19,2040.18,1962.0,1880.99,1801.3,1729.34,1708.92,1697.5,1445.93,1264.31,1044.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.39,148.0,123.06,124.38,95.88,86.98,87.8,90.32,86.27,77.25,50.09,50.25,24.79,26.02,27.42,27.27,27.88,25.06,22.83,24.5,31.77,15.57,15.06,4.2,0.0007217,0.0003304,0.0003304,8.357e-05,8.357e-05,8.357e-05,8.357e-05,0.0002209,0.0001162,8.38e-05,9.119e-05,1.77e-05,0.2988,0.324,0.3449,0.3224,0.3575,0.375,0.325,0.2631,0.1564,0.05382,0.03224,0.00955,119.34,99.85,97.39,96.14,87.19,81.85,83.32,88.75,86.73,83.73,71.2,87.66,36.13,34.39,34.8,32.0,30.79,27.32,26.78,27.67,28.06,23.23,19.59,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2445.28,0.0,193.03,34.8,0.001005,0.29,142.5,45.03,0.0
431,1495584000,2445.28,2496.98,2263.29,2272.58,149254.84,353734030.88,0.0,0.0,0.0,0.0,0.0,0.0,193.03,201.15,167.81,169.5,940067.51,175438578.03,34.8,35.94,29.85,31.36,2329423.55,76427969.4,0.001005,0.001189,0.000842,0.000842,98697.18,117.1,0.29,0.34,0.286,0.3229,49652846.45,15365254.24,142.5,152.2,131.8,131.8,71333.43,10368026.32,45.03,58.5,43.01,55.41,176977.49,9100690.75,0.0,0.0,0.0,0.0,0.0,0.0,2272.58,2124.41,2044.19,2040.18,1962.0,1880.99,1801.3,1729.34,1752.31,1485.55,1286.63,1041.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.5,160.39,148.0,123.06,124.38,95.88,86.98,87.8,87.83,80.37,53.28,53.07,31.36,24.79,26.02,27.42,27.27,27.88,25.06,22.83,31.28,20.53,14.89,4.32,0.000842,0.0007217,0.0003304,0.0003304,8.357e-05,8.357e-05,8.357e-05,8.357e-05,8.88e-05,8.38e-05,7.102e-05,1.77e-05,0.3229,0.2988,0.324,0.3449,0.3224,0.3575,0.375,0.325,0.187,0.06108,0.03275,0.01015,131.8,119.34,99.85,97.39,96.14,87.19,81.85,83.32,87.65,85.59,71.31,84.76,55.41,36.13,34.39,34.8,32.0,30.79,27.32,26.78,30.43,25.44,19.5,21.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307.22,0.0,177.33,28.32,0.00119,0.24,115.71,40.04,0.0
432,1495670400,2307.22,2781.76,2210.48,2445.28,248438.97,622139030.97,0.0,0.0,0.0,0.0,0.0,0.0,177.33,216.1,160.86,193.03,1244603.0,238787495.75,28.32,35.76,26.07,34.8,2655714.72,82873114.27,0.00119,0.0014,0.001005,0.001005,7450.77,9.65,0.24,0.3027,0.231,0.29,77640588.87,20208070.63,115.71,145.14,113.73,142.5,73226.53,9608759.29,40.04,51.61,39.2,45.03,146206.3,6395532.81,0.0,0.0,0.0,0.0,0.0,0.0,2445.28,2272.58,2124.41,2044.19,2040.18,1962.0,1880.99,1801.3,1819.29,1516.76,1332.91,1037.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.03,169.5,160.39,148.0,123.06,124.38,95.88,86.98,88.2,94.55,63.14,51.91,34.8,31.36,24.79,26.02,27.42,27.27,27.88,25.06,29.88,22.95,14.66,7.5,0.001005,0.000842,0.0007217,0.0003304,0.0003304,8.357e-05,8.357e-05,8.357e-05,8.88e-05,7.6e-05,8.38e-05,1.77e-05,0.29,0.3229,0.2988,0.324,0.3449,0.3224,0.3575,0.375,0.1837,0.08,0.03523,0.01383,142.5,131.8,119.34,99.85,97.39,96.14,87.19,81.85,88.63,86.45,77.71,78.45,45.03,55.41,36.13,34.39,34.8,32.0,30.79,27.32,29.77,25.98,21.42,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244.89,0.0,162.83,24.45,0.00106,0.276,108.95,38.48,0.0
433,1495756800,2244.89,2616.52,2051.45,2306.96,191494.03,441342711.51,0.0,0.0,0.0,0.0,0.0,0.0,162.83,197.67,141.56,177.33,1057854.77,180297613.5,24.45,31.35,23.35,28.32,2293954.54,62136621.23,0.00106,0.0015,0.00106,0.00119,45998.76,55.23,0.276,0.3282,0.24,0.24,69359469.41,19654368.93,108.95,137.94,102.58,115.71,40583.09,4878280.24,38.48,45.0,34.85,40.04,82723.64,3211478.61,0.0,0.0,0.0,0.0,0.0,0.0,2307.22,2445.28,2272.58,2124.41,2044.19,2040.18,1962.0,1880.99,1686.39,1507.77,1329.62,1079.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.33,193.03,169.5,160.39,148.0,123.06,124.38,95.88,85.15,90.79,72.42,49.91,28.32,34.8,31.36,24.79,26.02,27.42,27.27,27.88,26.76,25.2,14.25,7.1,0.00119,0.001005,0.000842,0.0007217,0.0003304,0.0003304,8.357e-05,8.357e-05,0.0002209,6.952e-05,8.38e-05,1.77e-05,0.24,0.29,0.3229,0.2988,0.324,0.3449,0.3224,0.3575,0.2069,0.09139,0.045,0.0214,115.71,142.5,131.8,119.34,99.85,97.39,96.14,87.19,85.23,92.55,78.55,72.4,40.04,45.03,55.41,36.13,34.39,34.8,32.0,30.79,28.85,27.36,22.55,20.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.43,0.0,156.63,22.83,0.0007381,0.21,96.58,31.73,0.0
434,1495843200,2052.43,2322.37,1868.56,2244.89,222952.91,446034004.02,0.0,0.0,0.0,0.0,0.0,0.0,156.63,169.62,114.17,162.83,1551930.38,220037050.67,22.83,25.94,18.13,24.45,2924934.35,63559697.72,0.0007381,0.00106,0.0007381,0.00106,47752.67,43.06,0.21,0.287,0.135,0.276,142982758.12,28093426.39,96.58,116.56,81.06,108.95,57667.06,5550413.52,31.73,40.29,26.1,38.41,107141.35,3346891.73,0.0,0.0,0.0,0.0,0.0,0.0,2244.89,2307.22,2445.28,2272.58,2124.41,2044.19,2040.18,1962.0,1763.74,1545.29,1336.28,1086.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.83,177.33,193.03,169.5,160.39,148.0,123.06,124.38,87.96,94.82,69.83,50.6,24.45,28.32,34.8,31.36,24.79,26.02,27.42,27.27,28.14,27.46,15.75,7.48,0.00106,0.00119,0.001005,0.000842,0.0007217,0.0003304,0.0003304,8.357e-05,0.0002209,6.952e-05,8.38e-05,4.001e-05,0.276,0.24,0.29,0.3229,0.2988,0.324,0.3449,0.3224,0.2102,0.1001,0.05383,0.022,108.95,115.71,142.5,131.8,119.34,99.85,97.39,96.14,86.99,94.38,93.07,67.42,38.48,40.04,45.03,55.41,36.13,34.39,34.8,32.0,28.49,27.74,23.22,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2189.02,0.0,172.86,23.89,0.0007381,0.2281,104.97,36.04,0.0
435,1495929600,2189.02,2300.52,2051.07,2052.43,125004.39,266766116.87,0.0,0.0,0.0,0.0,0.0,0.0,172.86,182.36,156.51,156.51,765913.66,127225150.79,23.89,25.92,21.79,22.83,1600758.66,37736853.79,0.0007381,0.0007381,0.0007381,0.0007381,2553.65,1.88,0.2281,0.2489,0.2033,0.21,55287846.06,11990463.42,104.97,114.71,96.51,96.51,31427.77,3306402.78,36.04,39.89,30.26,33.2,49796.96,1743998.43,0.0,0.0,0.0,0.0,0.0,0.0,2052.43,2244.89,2307.22,2445.28,2272.58,2124.41,2044.19,2040.18,1772.55,1554.45,1351.91,1097.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.63,162.83,177.33,193.03,169.5,160.39,148.0,123.06,88.72,90.46,79.83,48.55,22.83,24.45,28.32,34.8,31.36,24.79,26.02,27.42,28.07,29.5,15.63,8.22,0.0007381,0.00106,0.00119,0.001005,0.000842,0.0007217,0.0003304,0.0003304,0.0002209,8.1e-05,8.38e-05,4.001e-05,0.21,0.276,0.24,0.29,0.3229,0.2988,0.324,0.3449,0.2171,0.1391,0.05218,0.0615,96.58,108.95,115.71,142.5,131.8,119.34,99.85,97.39,87.28,100.93,89.36,56.0,31.73,38.48,40.04,45.03,55.41,36.13,34.39,34.8,28.44,31.72,23.7,20.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.21,0.0,194.17,25.33,0.0007,0.2324,114.1,41.08,0.0
436,1496016000,2278.21,2337.35,2117.34,2189.02,92235.69,204101576.11,0.0,0.0,0.0,0.0,0.0,0.0,194.17,197.74,165.36,172.86,649778.58,117364507.62,25.33,25.99,23.01,23.89,1019676.88,25039934.6,0.0007,0.0007381,0.0007,0.0007381,9259.49,6.77,0.2324,0.2462,0.2102,0.2281,47022259.61,10585430.11,114.1,116.56,102.74,104.97,28998.3,3198488.38,41.08,43.95,32.96,36.04,76058.12,3025472.16,0.0,0.0,0.0,0.0,0.0,0.0,2189.02,2052.43,2244.89,2307.22,2445.28,2272.58,2124.41,2044.19,1708.92,1664.47,1415.81,1147.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.86,156.63,162.83,177.33,193.03,169.5,160.39,148.0,90.32,88.39,77.53,44.13,23.89,22.83,24.45,28.32,34.8,31.36,24.79,26.02,24.5,28.1,15.74,8.57,0.0007381,0.0007381,0.00106,0.00119,0.001005,0.000842,0.0007217,0.0003304,0.0002209,8.101e-05,8.38e-05,4.001e-05,0.2281,0.21,0.276,0.24,0.29,0.3229,0.2988,0.324,0.2631,0.1917,0.05383,0.03201,104.97,96.58,108.95,115.71,142.5,131.8,119.34,99.85,88.75,95.87,84.77,62.45,36.04,31.73,38.48,40.04,45.03,55.41,36.13,34.39,27.67,29.59,22.48,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2192.55,0.0,228.58,23.89,0.000905,0.2042,119.19,39.34,0.0
437,1496102400,2192.55,2329.26,2147.1,2278.21,120964.11,270069146.9,0.0,0.0,0.0,0.0,0.0,0.0,228.58,232.08,185.83,194.17,1246427.54,259513540.14,23.89,26.33,23.54,25.33,1156827.3,28996976.43,0.000905,0.000905,0.0006905,0.0007,41885.99,36.81,0.2042,0.2388,0.1868,0.2324,40779818.03,8841687.19,119.19,125.65,111.45,114.1,37405.36,4412151.51,39.34,46.21,39.08,41.08,64866.09,2689998.31,0.0,0.0,0.0,0.0,0.0,0.0,2278.21,2189.02,2052.43,2244.89,2307.22,2445.28,2272.58,2124.41,1729.34,1697.5,1445.93,1141.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.17,172.86,156.63,162.83,177.33,193.03,169.5,160.39,87.8,86.27,77.25,44.43,25.33,23.89,22.83,24.45,28.32,34.8,31.36,24.79,22.83,31.77,15.57,8.97,0.0007,0.0007381,0.0007381,0.00106,0.00119,0.001005,0.000842,0.0007217,8.357e-05,0.0001162,8.38e-05,5e-05,0.2324,0.2281,0.21,0.276,0.24,0.29,0.3229,0.2988,0.325,0.1564,0.05382,0.03787,114.1,104.97,96.58,108.95,115.71,142.5,131.8,119.34,83.32,86.73,83.73,68.64,41.08,36.04,31.73,38.48,40.04,45.03,55.41,36.13,26.78,28.06,23.23,20.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.34,0.0,228.64,25.91,0.0009,0.2475,132.69,41.61,0.0
438,1496188800,2303.34,2330.62,2168.37,2192.55,117749.1,261223035.96,0.0,0.0,0.0,0.0,0.0,0.0,228.64,233.92,214.05,228.58,1010028.21,225740686.88,25.91,25.99,23.51,23.89,1021629.99,25232341.83,0.0009,0.000905,0.0009,0.000905,23524.79,21.17,0.2475,0.251,0.1931,0.2042,51676689.21,11365542.0,132.69,139.53,114.99,119.19,41642.91,5343123.32,41.61,43.92,37.43,39.34,43790.49,1737350.57,0.0,0.0,0.0,0.0,0.0,0.0,2192.55,2278.21,2189.02,2052.43,2244.89,2307.22,2445.28,2272.58,1801.3,1752.31,1485.55,1129.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.58,194.17,172.86,156.63,162.83,177.33,193.03,169.5,86.98,87.83,80.37,44.9,23.89,25.33,23.89,22.83,24.45,28.32,34.8,31.36,25.06,31.28,20.53,12.39,0.000905,0.0007,0.0007381,0.0007381,0.00106,0.00119,0.001005,0.000842,8.357e-05,8.88e-05,8.38e-05,5.101e-05,0.2042,0.2324,0.2281,0.21,0.276,0.24,0.29,0.3229,0.375,0.187,0.06108,0.03559,119.19,114.1,104.97,96.58,108.95,115.71,142.5,131.8,81.85,87.65,85.59,74.04,39.34,41.08,36.04,31.73,38.48,40.04,45.03,55.41,27.32,30.43,25.44,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412.65,0.0,220.7,27.55,0.0008525,0.3364,133.53,43.99,0.0
439,1496275200,2412.65,2460.84,2303.34,2303.34,122696.44,290070431.91,0.0,0.0,0.0,0.0,0.0,0.0,220.7,235.52,208.0,228.64,855293.22,188744370.55,27.55,29.61,25.77,25.91,1823401.75,49800957.2,0.0008525,0.001003,0.00085,0.0009,85190.35,76.35,0.3364,0.34,0.2456,0.2475,124130165.67,36224800.07,133.53,144.53,129.01,132.69,34033.8,4651502.72,43.99,45.86,39.22,41.61,33711.29,1444208.17,0.0,0.0,0.0,0.0,0.0,0.0,2303.34,2192.55,2278.21,2189.02,2052.43,2244.89,2307.22,2445.28,1880.99,1819.29,1516.76,1188.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.64,228.58,194.17,172.86,156.63,162.83,177.33,193.03,95.88,88.2,94.55,43.23,25.91,23.89,25.33,23.89,22.83,24.45,28.32,34.8,27.88,29.88,22.95,10.7,0.0009,0.000905,0.0007,0.0007381,0.0007381,0.00106,0.00119,0.001005,8.357e-05,8.88e-05,7.6e-05,5.101e-05,0.2475,0.2042,0.2324,0.2281,0.21,0.276,0.24,0.29,0.3575,0.1837,0.08,0.0332,132.69,119.19,114.1,104.97,96.58,108.95,115.71,142.5,87.19,88.63,86.45,66.06,41.61,39.34,41.08,36.04,31.73,38.48,40.04,45.03,30.79,29.77,25.98,19.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492.6,0.0,222.04,28.27,0.00147,0.2959,142.91,43.8,0.0
440,1496361600,2492.6,2493.97,2385.59,2412.65,83028.45,199765372.83,0.0,0.0,0.0,0.0,0.0,0.0,222.04,227.71,216.94,220.7,407207.46,89635792.58,28.27,28.65,26.78,27.55,813270.71,22513588.19,0.00147,0.0015,0.00147,0.00147,75636.15,111.9,0.2959,0.3372,0.2759,0.3364,49615504.65,14682655.98,142.91,142.96,132.32,133.53,19951.6,2743302.2,43.8,45.0,42.44,43.99,22781.7,972477.22,0.0,0.0,0.0,0.0,0.0,0.0,2412.65,2303.34,2192.55,2278.21,2189.02,2052.43,2244.89,2307.22,1962.0,1686.39,1507.77,1190.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.7,228.64,228.58,194.17,172.86,156.63,162.83,177.33,124.38,85.15,90.79,42.31,27.55,25.91,23.89,25.33,23.89,22.83,24.45,28.32,27.27,26.76,25.2,9.89,0.0008525,0.0009,0.000905,0.0007,0.0007381,0.0007381,0.00106,0.00119,8.357e-05,0.0002209,6.952e-05,5.101e-05,0.3364,0.2475,0.2042,0.2324,0.2281,0.21,0.276,0.24,0.3224,0.2069,0.09139,0.03715,133.53,132.69,119.19,114.1,104.97,96.58,108.95,115.71,96.14,85.23,92.55,66.14,43.99,41.61,39.34,41.08,36.04,31.73,38.48,40.04,32.0,28.85,27.36,19.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2545.43,0.0,224.3,27.27,0.00147,0.2921,140.9,42.48,0.0
