trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
920,False,"{'a': 0.7, 'e': 0.6058201566434628}",20,4,-68.42862245885537,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 1}",1
921,False,"{'a': 0.7, 'e': 0.6050242522459737}",20,15,-2.57945271475557,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
922,False,"{'a': 0.7, 'e': 0.6042277428242826}",25,7,-31.956860835174716,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
923,False,"{'a': 0.7, 'e': 0.6034306291748991}",25,0,-119.62088578819056,"{0: 16, 1: 0, 2: 6, 3: 2, 4: 1}",0
924,False,"{'a': 0.7, 'e': 0.6026329120949367}",20,6,-95.83084809226199,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 2}",1
925,False,"{'a': 0.7, 'e': 0.6018345923821126}",25,0,-145.3140609548223,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
926,False,"{'a': 0.7, 'e': 0.6010356708347461}",25,0,-48.59913278073753,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
927,False,"{'a': 0.7, 'e': 0.6002361482517589}",25,20,5.905407593529727,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.7, 'e': 0.5994360254326734}",25,5,-94.07071001314027,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",1
929,False,"{'a': 0.7, 'e': 0.5986353031776124}",20,9,-14.767533042626797,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
930,False,"{'a': 0.7, 'e': 0.5978339822872982}",25,13,-112.16060422120748,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 3}",1
931,False,"{'a': 0.7, 'e': 0.5970320635630515}",20,8,-55.94232773027508,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
932,False,"{'a': 0.7, 'e': 0.596229547806791}",25,17,-9.872909461459555,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
933,False,"{'a': 0.7, 'e': 0.5954264358210324}",20,0,-108.38268103991301,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
934,False,"{'a': 0.7, 'e': 0.5946227284088875}",20,5,-25.370751966162832,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
935,False,"{'a': 0.7, 'e': 0.5938184263740639}",30,8,-16.120222757508127,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
936,False,"{'a': 0.7, 'e': 0.5930135305208633}",25,9,8.348930200887875,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
937,False,"{'a': 0.7, 'e': 0.5922080416541816}",30,0,-155.2133194791108,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 4}",0
938,False,"{'a': 0.7, 'e': 0.5914019605795077}",20,13,-0.7574328896891056,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
939,False,"{'a': 0.7, 'e': 0.5905952881029224}",25,0,-125.9333546120989,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 3}",0
940,False,"{'a': 0.7, 'e': 0.5897880250310983}",30,0,-93.26964005271557,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
941,False,"{'a': 0.7, 'e': 0.5889801721712983}",35,25,-27.293923513188467,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
942,False,"{'a': 0.7, 'e': 0.588171730331375}",20,0,-55.865290271089286,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
943,False,"{'a': 0.7, 'e': 0.5873627003197707}",20,0,-105.65666061120116,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
944,False,"{'a': 0.7, 'e': 0.5865530829455148}",25,0,-203.06229038913818,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 4}",0
945,False,"{'a': 0.7, 'e': 0.585742879018225}",20,0,-68.6747063285988,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
946,False,"{'a': 0.7, 'e': 0.5849320893481048}",20,0,-55.52036048209781,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
947,False,"{'a': 0.7, 'e': 0.5841207147459441}",20,0,-81.14666774358102,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
948,False,"{'a': 0.7, 'e': 0.5833087560231174}",20,0,-59.10356726813114,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
949,False,"{'a': 0.7, 'e': 0.5824962139915831}",20,0,-43.7271042616491,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
950,False,"{'a': 0.7, 'e': 0.5816830894638836}",35,15,-90.40828691788138,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
951,False,"{'a': 0.7, 'e': 0.5808693832531429}",35,5,7.3555641361552695,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",1
952,False,"{'a': 0.7, 'e': 0.5800550961730674}",30,15,-19.242775593878594,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
953,False,"{'a': 0.7, 'e': 0.5792402290379441}",20,0,-48.96600648694921,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
954,False,"{'a': 0.7, 'e': 0.5784247826626401}",20,0,-45.951474586303085,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
955,False,"{'a': 0.7, 'e': 0.5776087578626015}",25,0,-116.79723877138873,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
956,False,"{'a': 0.7, 'e': 0.5767921554538532}",20,0,-18.80938248102577,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
957,False,"{'a': 0.7, 'e': 0.5759749762529975}",25,8,-59.33302969576045,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
958,False,"{'a': 0.7, 'e': 0.5751572210772137}",20,8,-28.851136471655728,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
959,False,"{'a': 0.7, 'e': 0.5743388907442566}",20,0,-117.13466140517392,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
960,False,"{'a': 0.7, 'e': 0.5735199860724567}",25,0,-67.20957730564241,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
961,False,"{'a': 0.7, 'e': 0.5727005078807185}",25,15,-71.92469487796261,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 1}",1
962,False,"{'a': 0.7, 'e': 0.5718804569885201}",25,0,-119.69755313711788,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
963,False,"{'a': 0.7, 'e': 0.5710598342159124}",25,0,-89.49946196990034,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
964,False,"{'a': 0.7, 'e': 0.570238640383518}",30,12,-66.17782239258784,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
965,False,"{'a': 0.7, 'e': 0.5694168763125309}",20,0,-22.546850214780743,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
966,False,"{'a': 0.7, 'e': 0.5685945428247148}",30,4,-73.79118462163758,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 1}",1
967,False,"{'a': 0.7, 'e': 0.5677716407424033}",25,0,-137.071741152517,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
968,False,"{'a': 0.7, 'e': 0.5669481708884984}",20,0,-91.9726800046479,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
969,False,"{'a': 0.7, 'e': 0.5661241340864698}",20,10,-28.520457000005145,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
970,False,"{'a': 0.7, 'e': 0.5652995311603544}",20,0,-42.19753020800896,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
971,False,"{'a': 0.7, 'e': 0.5644743629347548}",30,0,-100.77286652113277,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 1}",0
972,False,"{'a': 0.7, 'e': 0.5636486302348394}",25,8,18.35214507618877,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
973,False,"{'a': 0.7, 'e': 0.5628223338863407}",20,9,-78.26132832695046,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
974,False,"{'a': 0.7, 'e': 0.561995474715555}",35,17,-13.02337727770437,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
975,False,"{'a': 0.7, 'e': 0.5611680535493414}",25,0,-162.03380902556134,"{0: 12, 1: 0, 2: 10, 3: 2, 4: 1}",0
976,False,"{'a': 0.7, 'e': 0.5603400712151211}",30,16,-70.04982102923981,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
977,False,"{'a': 0.7, 'e': 0.5595115285408763}",20,9,-4.956162380559381,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
978,False,"{'a': 0.7, 'e': 0.5586824263551494}",30,24,13.287737690318547,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.7, 'e': 0.5578527654870429}",20,14,-22.99379332179306,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
980,False,"{'a': 0.7, 'e': 0.5570225467662173}",30,0,-74.0031721019334,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
981,False,"{'a': 0.7, 'e': 0.5561917710228914}",30,0,-92.37653938438747,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
982,False,"{'a': 0.7, 'e': 0.5553604390878408}",20,1,-8.409068844453287,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
983,False,"{'a': 0.7, 'e': 0.5545285517923974}",25,18,10.402080015582708,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.7, 'e': 0.5536961099684484}",25,19,0.2404348723136116,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
985,False,"{'a': 0.7, 'e': 0.5528631144484356}",20,1,-113.86459550051742,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 2}",1
986,False,"{'a': 0.7, 'e': 0.5520295660653544}",25,0,-92.8639733368501,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
987,False,"{'a': 0.7, 'e': 0.5511954656527531}",25,0,-49.336096951257616,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
988,False,"{'a': 0.7, 'e': 0.5503608140447321}",30,15,-18.03133489397327,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
989,False,"{'a': 0.7, 'e': 0.549525612075943}",25,19,-11.927709973029714,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
990,False,"{'a': 0.7, 'e': 0.5486898605815875}",25,0,-105.40923737591348,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",0
991,False,"{'a': 0.7, 'e': 0.5478535603974173}",35,13,-36.71731359440488,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
992,False,"{'a': 0.7, 'e': 0.5470167123597323}",25,0,-125.66137263585391,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
993,False,"{'a': 0.7, 'e': 0.5461793173053804}",25,0,-91.45300827174864,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
994,False,"{'a': 0.7, 'e': 0.5453413760717568}",20,0,-76.60465613278369,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
995,False,"{'a': 0.7, 'e': 0.5445028894968026}",30,18,20.05418777570467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.7, 'e': 0.5436638584190042}",20,0,-90.8689076886813,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
997,False,"{'a': 0.7, 'e': 0.5428242836773928}",20,0,-61.73439627349848,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
998,False,"{'a': 0.7, 'e': 0.5419841661115429}",20,5,-54.398792397748586,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
999,False,"{'a': 0.7, 'e': 0.5411435065615721}",20,0,-71.0209432798039,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1000,False,"{'a': 0.7, 'e': 0.5403023058681398}",25,8,-112.07381277545002,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 3}",1
1001,False,"{'a': 0.7, 'e': 0.5394605648724466}",25,20,5.828614738648762,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.7, 'e': 0.5386182844162335}",25,8,-51.92510135577718,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 0}",1
1003,False,"{'a': 0.7, 'e': 0.537775465341781}",30,21,-23.181701155085275,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1004,False,"{'a': 0.7, 'e': 0.5369321084919078}",25,11,-97.33207851627324,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 2}",1
1005,False,"{'a': 0.7, 'e': 0.5360882147099709}",20,0,-73.93202730883505,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1006,False,"{'a': 0.7, 'e': 0.5352437848398639}",25,0,-109.09613888947324,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
1007,False,"{'a': 0.7, 'e': 0.5343988197260169}",20,14,-31.56102742588976,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1008,False,"{'a': 0.7, 'e': 0.5335533202133944}",20,0,-8.122238637745777,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1009,False,"{'a': 0.7, 'e': 0.5327072871474964}",20,0,-26.586056561425295,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1010,False,"{'a': 0.7, 'e': 0.5318607213743555}",20,16,6.491680680495649,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.7, 'e': 0.5310136237405376}",30,8,-52.61112316082631,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
1012,False,"{'a': 0.7, 'e': 0.5301659950931401}",20,4,-85.20145872476964,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 2}",1
1013,False,"{'a': 0.7, 'e': 0.5293178362797919}",20,13,-21.729504583801557,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
1014,False,"{'a': 0.7, 'e': 0.5284691481486513}",20,0,-42.759140569858914,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
1015,False,"{'a': 0.7, 'e': 0.5276199315484069}",25,0,-98.72683427404877,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
1016,False,"{'a': 0.7, 'e': 0.5267701873282746}",25,0,-93.33785079099992,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
1017,False,"{'a': 0.7, 'e': 0.5259199163379991}",20,10,-67.55882217852438,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
1018,False,"{'a': 0.7, 'e': 0.5250691194278508}",25,13,17.88413210542372,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.7, 'e': 0.5242177974486272}",20,0,-92.32171665308637,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1020,False,"{'a': 0.7, 'e': 0.5233659512516495}",25,6,-7.787570796661319,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1021,False,"{'a': 0.7, 'e': 0.5225135816887645}",25,4,-91.34856521042057,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 2}",1
1022,False,"{'a': 0.7, 'e': 0.521660689612341}",20,8,2.763102616261948,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1023,False,"{'a': 0.7, 'e': 0.5208072758752716}",30,0,-42.46477786305846,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
1024,False,"{'a': 0.7, 'e': 0.5199533413309696}",20,8,-74.11890486677581,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
1025,False,"{'a': 0.7, 'e': 0.5190988868333698}",25,19,10.743496313961911,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.7, 'e': 0.5182439132369261}",20,4,-1.577524261850064,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1027,False,"{'a': 0.7, 'e': 0.5173884213966127}",25,0,-138.2756633692316,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
1028,False,"{'a': 0.7, 'e': 0.5165324121679207}",20,7,-9.781954363295833,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1029,False,"{'a': 0.7, 'e': 0.5156758864068598}",20,13,-10.787743632007043,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1030,False,"{'a': 0.7, 'e': 0.5148188449699553}",20,0,-38.59105691763872,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1031,False,"{'a': 0.7, 'e': 0.513961288714249}",30,13,-47.59513979614731,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
1032,False,"{'a': 0.7, 'e': 0.5131032184972965}",20,11,0.9046139187226001,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1033,False,"{'a': 0.7, 'e': 0.5122446351771685}",25,17,-80.31907819029165,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 2}",1
1034,False,"{'a': 0.7, 'e': 0.5113855396124478}",20,3,-34.643592348062725,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1035,False,"{'a': 0.7, 'e': 0.5105259326622303}",25,0,-82.01682403807015,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
1036,False,"{'a': 0.7, 'e': 0.5096658151861225}",25,0,-12.525461370671781,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",1
1037,False,"{'a': 0.7, 'e': 0.5088051880442421}",20,2,4.90806993287236,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1038,False,"{'a': 0.7, 'e': 0.507944052097216}",35,23,10.270471872942617,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1039,False,"{'a': 0.7, 'e': 0.5070824082061802}",25,0,-50.66778098917649,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
1040,False,"{'a': 0.7, 'e': 0.5062202572327784}",25,6,-36.72794149413495,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
1041,False,"{'a': 0.7, 'e': 0.5053576000391616}",35,9,-69.11314015263494,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 2}",1
1042,False,"{'a': 0.7, 'e': 0.5044944374879868}",20,13,3.767802614162137,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1043,False,"{'a': 0.7, 'e': 0.5036307704424167}",35,18,-177.65413924293182,"{0: 9, 1: 0, 2: 3, 3: 2, 4: 3}",1
1044,False,"{'a': 0.7, 'e': 0.5027665997661179}",25,12,-10.915755963185799,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1045,False,"{'a': 0.7, 'e': 0.5019019263232615}",20,12,-0.1540954579853726,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1046,False,"{'a': 0.7, 'e': 0.5010367509785203}",30,19,-44.77903218761376,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
1047,False,"{'a': 0.7, 'e': 0.5001710745970701}",20,8,-26.797359765149942,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
1048,False,"{'a': 0.7, 'e': 0.49930489804458683}",20,11,-46.50936530587396,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
1049,False,"{'a': 0.7, 'e': 0.4984382221872473}",20,0,-91.12985530452794,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
1050,False,"{'a': 0.7, 'e': 0.49757104789172696}",20,0,-24.01436378307866,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1051,False,"{'a': 0.7, 'e': 0.49670337602520037}",20,0,-26.017856516565555,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1052,False,"{'a': 0.7, 'e': 0.49583520745533893}",30,0,-46.86477442149406,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
1053,False,"{'a': 0.7, 'e': 0.49496654305031157}",20,0,-25.62864494443351,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1054,False,"{'a': 0.7, 'e': 0.4940973836787822}",20,0,-114.98636833317542,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
1055,False,"{'a': 0.7, 'e': 0.4932277302099105}",30,22,3.814229209395929,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1056,False,"{'a': 0.7, 'e': 0.4923575835133495}",35,0,-89.39434360958465,"{0: 28, 1: 0, 2: 3, 3: 3, 4: 1}",0
1057,False,"{'a': 0.7, 'e': 0.49148694445924623}",25,0,-85.44557007675083,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1058,False,"{'a': 0.7, 'e': 0.4906158139182393}",20,0,-95.72363083312182,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1059,False,"{'a': 0.7, 'e': 0.4897441927614595}",20,0,-133.36068664369193,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
1060,False,"{'a': 0.7, 'e': 0.4888720818605275}",35,6,-59.21391106516304,"{0: 24, 1: 0, 2: 2, 3: 2, 4: 1}",1
1061,False,"{'a': 0.7, 'e': 0.4879994820875546}",20,0,-36.74571327735246,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1062,False,"{'a': 0.7, 'e': 0.48712639431514015}",20,0,23.458055056234645,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1063,False,"{'a': 0.7, 'e': 0.4862528194163721}",20,0,-19.15010168427227,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1064,False,"{'a': 0.7, 'e': 0.485378758264825}",25,0,-147.45670350177036,"{0: 14, 1: 0, 2: 7, 3: 3, 4: 1}",0
1065,False,"{'a': 0.7, 'e': 0.48450421173456026}",20,4,-7.244339200302116,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1066,False,"{'a': 0.7, 'e': 0.483629180700124}",20,8,-67.86011408664935,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 1}",1
1067,False,"{'a': 0.7, 'e': 0.4827536660365475}",25,4,2.7994183918405597,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
1068,False,"{'a': 0.7, 'e': 0.481877668619345}",20,0,-21.5642424371576,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1069,False,"{'a': 0.7, 'e': 0.48100118932451424}",20,0,-15.311976345680781,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1070,False,"{'a': 0.7, 'e': 0.4801242290285341}",25,4,-104.17929944846615,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 2}",1
1071,False,"{'a': 0.7, 'e': 0.47924678860836506}",25,0,-89.89856782268633,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",1
1072,False,"{'a': 0.7, 'e': 0.47836886894144715}",20,8,10.385560133738,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1073,False,"{'a': 0.7, 'e': 0.4774904709057004}",20,0,-39.29774042708769,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1074,False,"{'a': 0.7, 'e': 0.4766115953795223}",20,14,-14.18658563040469,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1075,False,"{'a': 0.7, 'e': 0.4757322432417888}",20,0,-70.08937643768229,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1076,False,"{'a': 0.7, 'e': 0.47485241537185147}",20,13,3.024984956727635,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1077,False,"{'a': 0.7, 'e': 0.47397211264953854}",20,0,-32.051734490729785,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1078,False,"{'a': 0.7, 'e': 0.47309133595515224}",25,0,-73.31668013229422,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
1079,False,"{'a': 0.7, 'e': 0.4722100861694696}",25,0,-7.017850588807843,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1080,False,"{'a': 0.7, 'e': 0.47132836417373997}",20,5,-32.9101339116743,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1081,False,"{'a': 0.7, 'e': 0.4704461708496856}",20,6,-54.8524215040011,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1082,False,"{'a': 0.7, 'e': 0.46956350707949945}",25,0,-133.46619910734336,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
1083,False,"{'a': 0.7, 'e': 0.46868037374584554}",30,4,-49.31586559553078,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 1}",1
1084,False,"{'a': 0.7, 'e': 0.4677967717318567}",25,16,-7.690728050645581,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1085,False,"{'a': 0.7, 'e': 0.4669127019211353}",30,0,-70.9197244585289,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
1086,False,"{'a': 0.7, 'e': 0.46602816519775075}",30,4,-67.01313763768401,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 1}",1
1087,False,"{'a': 0.7, 'e': 0.46514316244624}",35,18,-15.873504010431773,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
1088,False,"{'a': 0.7, 'e': 0.46425769455160537}",20,5,-44.054208311145096,"{0: 9, 1: 0, 2: 6, 3: 0, 4: 0}",1
1089,False,"{'a': 0.7, 'e': 0.4633717623993151}",35,8,-52.99372161352042,"{0: 21, 1: 0, 2: 4, 3: 2, 4: 0}",1
1090,False,"{'a': 0.7, 'e': 0.4624853668753008}",20,0,-20.69068072329052,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1091,False,"{'a': 0.7, 'e': 0.4615985088659584}",25,0,-25.170212979786292,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1092,False,"{'a': 0.7, 'e': 0.46071118925814536}",20,9,3.613725801857046,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1093,False,"{'a': 0.7, 'e': 0.4598234089391817}",20,6,-19.71341840865088,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1094,False,"{'a': 0.7, 'e': 0.4589351687968472}",20,10,-56.81854924641552,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
1095,False,"{'a': 0.7, 'e': 0.45804646971938234}",20,9,-27.750122511723344,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
1096,False,"{'a': 0.7, 'e': 0.45715731259548575}",25,0,-10.643359056158525,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1097,False,"{'a': 0.7, 'e': 0.45626769831431485}",25,0,-44.39149393068937,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1098,False,"{'a': 0.7, 'e': 0.45537762776548346}",25,0,-81.43540568585091,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",1
1099,False,"{'a': 0.7, 'e': 0.4544871018390625}",20,8,-2.8627521199155046,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1100,False,"{'a': 0.7, 'e': 0.4535961214255773}",25,0,-180.87400364267359,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
1101,False,"{'a': 0.7, 'e': 0.4527046874160087}",20,14,1.7324319831177666,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
